"","ID","Age_2","Balance_2","Day_2","Duration_2","Campaign_2","Pdays_2","Previous_2","Y_2","Month_2","Education_2","Marital_2","Job_2","Default_2","Loan_2","Contact_2","Poutcome_2","Housing_2"
"335",123057,43,1326,26,93,2,-1,0,1,8,2,3,10,1,1,1,4,1
"336",113425,37,128,8,379,3,-1,0,1,7,2,2,2,1,1,2,4,2
"337",140822,25,145,7,121,1,-1,0,1,8,3,1,5,1,1,1,4,1
"338",140772,29,74,6,174,1,-1,0,1,8,3,1,5,1,1,1,4,1
"339",104642,43,-8,20,473,2,-1,0,1,5,3,2,5,1,1,3,4,2
"340",133917,41,0,27,89,12,-1,0,1,4,2,2,11,1,2,2,4,2
"341",125391,37,676,18,217,2,-1,0,1,11,2,2,5,1,1,2,4,1
"342",113905,26,2063,10,221,1,-1,0,1,7,2,2,8,1,2,1,4,2
"343",105634,35,839,23,50,3,-1,0,1,5,2,2,5,1,1,3,4,2
"344",132626,25,1790,17,224,1,2,3,1,4,2,1,9,1,1,1,1,1
"345",135480,34,0,7,183,1,-1,0,1,5,4,2,2,1,1,1,4,2
"346",126810,37,2814,20,619,3,-1,0,1,11,1,2,2,1,1,1,4,2
"347",139004,44,1434,18,284,3,-1,0,1,5,1,2,3,1,1,1,4,2
"348",121467,39,3575,18,74,3,-1,0,1,8,3,3,5,1,2,1,4,1
"349",100512,51,230,6,673,1,-1,0,1,5,1,2,2,1,1,3,4,2
"350",103279,34,719,15,362,3,-1,0,1,5,2,1,8,1,1,3,4,2
"351",114982,34,557,16,513,1,-1,0,1,7,3,2,5,1,1,1,4,2
"352",117067,29,410,25,297,2,-1,0,1,7,1,2,2,1,2,2,4,1
"353",125770,32,0,19,66,1,-1,0,1,11,3,2,5,1,1,1,4,1
"354",136304,58,3058,11,114,1,2,1,1,5,2,3,1,1,1,2,1,2
"355",102430,44,166,13,267,3,-1,0,1,5,3,1,10,1,1,3,4,2
"356",103913,23,178,16,107,1,-1,0,1,5,2,1,1,1,1,3,4,2
"357",125014,43,1375,18,95,1,-1,0,1,11,2,2,1,1,1,1,4,2
"358",118341,56,846,30,213,7,-1,0,1,7,4,2,11,1,1,2,4,2
"359",124544,36,441,17,160,2,-1,0,1,11,3,2,5,1,2,1,4,2
"360",117028,29,5698,25,198,1,-1,0,1,7,3,2,5,1,1,1,4,1
"361",120011,31,88,8,189,2,-1,0,1,8,2,2,1,1,2,1,4,2
"362",102200,28,-871,12,36,4,-1,0,1,5,2,1,2,2,1,3,4,2
"363",132619,43,264,17,113,2,-1,0,1,4,2,2,1,1,1,1,4,2
"364",122961,32,230,25,256,8,-1,0,1,8,2,1,10,1,1,1,4,2
"365",119318,51,1178,6,530,2,-1,0,1,8,2,2,7,1,1,1,4,1
"366",141977,46,3745,19,82,1,-1,0,1,10,3,2,2,1,1,1,4,1
"367",145007,32,414,29,21,1,2,5,1,9,3,1,5,1,1,3,1,1
"368",125669,43,13044,19,215,1,1,4,1,11,3,2,5,1,1,1,1,1
"369",122264,41,1032,21,64,2,-1,0,1,8,2,2,10,1,1,1,4,2
"370",108641,26,76,3,177,1,-1,0,1,6,2,1,8,1,1,3,4,2
"371",109507,46,613,6,51,1,-1,0,1,6,4,2,12,1,1,3,4,1
"372",112155,30,157,20,74,3,-1,0,1,6,2,1,10,1,1,3,4,2
"373",101284,38,54,8,180,1,-1,0,1,5,1,2,2,1,1,3,4,2
"374",122649,36,664,22,309,3,-1,0,1,8,2,1,10,1,1,1,4,1
"375",104512,39,0,20,191,1,-1,0,1,5,2,2,11,1,1,3,4,2
"376",121687,39,5495,19,391,6,-1,0,1,8,3,2,5,1,1,1,4,2
"377",132039,46,952,9,233,4,-1,0,1,4,1,2,2,1,1,1,4,2
"378",108373,38,113,2,98,4,-1,0,1,6,2,1,4,1,1,3,4,2
"379",105029,37,405,21,51,2,-1,0,1,5,2,2,8,1,1,3,4,2
"380",131512,57,571,26,181,2,-1,0,1,3,1,2,4,1,1,1,4,1
"381",104754,36,774,20,140,1,-1,0,1,5,2,1,8,1,1,3,4,2
"382",112981,27,338,7,535,1,-1,0,1,7,3,1,5,1,2,1,4,1
"383",122128,40,526,20,113,4,-1,0,1,8,3,2,5,1,1,1,4,2
"384",141119,50,0,13,43,1,1,2,1,8,2,3,4,1,1,2,1,1
"385",140529,56,3562,2,229,1,-1,0,1,7,1,2,1,1,1,1,4,1
"386",123514,37,298,27,183,5,-1,0,1,8,3,2,3,1,1,1,4,1
"387",100967,49,3659,7,160,1,-1,0,1,5,1,2,2,1,1,3,4,2
"388",119297,36,546,6,91,3,-1,0,1,8,3,1,5,1,1,1,4,2
"389",104175,44,556,19,134,3,-1,0,1,5,2,2,8,1,1,3,4,1
"390",102744,35,556,13,214,1,-1,0,1,5,2,3,10,1,1,3,4,2
"391",113723,30,1,9,347,1,-1,0,1,7,2,2,2,1,2,1,4,1
"392",114147,37,1672,11,484,1,-1,0,1,7,2,1,2,1,1,1,4,2
"393",100961,33,165,7,111,1,-1,0,1,5,2,2,6,1,1,3,4,1
"394",100351,49,428,5,50,1,-1,0,1,5,2,2,1,1,1,3,4,2
"395",122873,39,130,25,14,18,-1,0,1,8,2,3,10,1,1,1,4,2
"396",111935,47,1111,20,415,4,-1,0,1,6,2,2,8,1,1,3,4,1
"397",143606,36,3669,20,166,1,2,1,1,4,3,1,5,1,1,1,3,1
"398",108088,49,-757,2,68,1,-1,0,1,6,2,3,10,2,2,3,4,2
"399",103736,58,2360,15,177,3,-1,0,1,5,3,2,5,1,1,3,4,1
"400",133350,42,0,20,72,1,1,2,1,4,2,2,1,1,1,1,1,2
"401",101955,37,277,9,251,2,-1,0,1,5,2,2,10,1,1,3,4,2
"402",106150,33,-271,26,118,2,-1,0,1,5,2,2,2,1,2,3,4,2
"403",132526,38,4582,16,193,1,2,4,1,4,2,2,8,1,1,2,3,2
"404",113189,55,137,8,377,1,-1,0,1,7,1,2,2,1,1,2,4,1
"405",117122,31,-535,25,163,1,-1,0,1,7,2,1,2,2,1,1,4,2
"406",130667,26,116,5,319,2,-1,0,1,2,2,2,8,1,1,1,4,1
"407",112477,55,2,27,392,4,-1,0,1,6,1,2,6,1,1,3,4,1
"408",136743,48,-440,12,399,1,-1,0,1,5,2,2,5,1,2,1,4,2
"409",136872,34,210,12,211,2,1,1,1,5,2,2,10,1,2,1,1,2
"410",104858,60,674,20,273,4,-1,0,1,5,1,2,2,1,1,3,4,2
"411",138799,26,177,15,58,3,-1,0,1,5,1,1,9,1,1,1,4,2
"412",104466,50,413,19,243,2,-1,0,1,5,4,2,10,1,1,3,4,2
"413",117904,49,0,29,468,2,-1,0,1,7,1,3,2,1,1,1,4,2
"414",137575,45,809,13,155,2,2,4,1,5,2,3,10,1,1,1,1,2
"415",134849,40,83,6,327,1,2,6,1,5,2,3,1,1,1,1,1,2
"416",139294,23,668,18,857,3,-1,0,1,5,2,1,2,1,1,1,4,2
"417",141224,67,585,17,109,1,-1,0,1,8,1,2,6,1,1,1,4,1
"418",106706,38,35,28,130,2,-1,0,1,5,2,2,2,1,1,3,4,2
"419",124342,57,1878,17,219,1,-1,0,1,11,2,3,1,1,1,1,4,2
"420",102619,56,296,13,128,1,-1,0,1,5,2,2,6,1,1,3,4,2
"421",102444,26,24299,13,704,1,-1,0,1,5,2,1,10,1,1,3,4,2
"422",120207,46,41,11,100,2,-1,0,1,8,1,3,4,1,1,1,4,1
"423",106999,29,445,28,489,2,-1,0,1,5,2,2,1,1,1,3,4,2
"424",103495,46,1038,15,200,3,-1,0,1,5,3,2,5,1,2,3,4,2
"425",117025,47,-488,25,65,5,-1,0,1,7,3,2,5,1,1,1,4,2
"426",126765,44,3060,20,113,1,2,2,1,11,2,2,2,1,1,1,1,2
"427",145117,40,0,14,1410,3,-1,0,1,10,3,2,5,1,1,1,4,1
"428",107205,43,0,29,242,1,-1,0,1,5,2,2,2,1,2,3,4,2
"429",128596,52,408,29,338,2,-1,0,1,1,2,2,2,1,1,1,4,1
"430",106462,30,1359,27,298,1,-1,0,1,5,2,1,10,1,1,3,4,2
"431",118681,55,-555,31,81,3,-1,0,1,7,2,3,8,1,1,1,4,2
"432",135612,26,13,7,132,2,2,1,1,5,2,2,4,1,1,1,3,2
"433",112152,49,4134,20,40,2,-1,0,1,6,1,2,2,1,1,3,4,1
"434",107280,56,551,29,27,1,-1,0,1,5,1,2,2,1,1,3,4,1
"435",132756,37,-90,17,921,2,2,3,1,4,2,2,10,1,1,1,1,2
"436",136928,49,1598,12,76,2,2,1,1,5,2,3,5,1,1,1,1,2
"437",110946,46,17,17,72,1,-1,0,1,6,1,2,4,1,1,3,4,1
"438",100232,32,217,5,345,1,-1,0,1,5,2,1,1,1,1,3,4,2
"439",126374,41,4711,20,401,2,-1,0,1,11,2,2,10,1,1,1,4,2
"440",133381,31,775,20,207,1,2,2,1,4,3,1,5,1,1,1,1,2
"441",120361,36,4123,11,146,2,-1,0,1,8,3,1,5,1,1,1,4,1
"442",108725,34,1254,3,87,3,-1,0,1,6,2,1,1,1,1,3,4,1
"443",127649,49,5711,21,382,3,-1,0,1,11,3,2,5,1,1,1,4,2
"444",111360,43,5233,18,108,2,-1,0,1,6,2,2,4,1,1,3,4,1
"445",106583,30,-27,27,29,2,-1,0,1,5,3,2,5,1,1,3,4,2
"446",109368,41,0,5,85,2,-1,0,1,6,2,2,2,1,1,3,4,1
"447",101135,41,277,7,2177,4,-1,0,1,5,2,1,2,1,1,3,4,2
"448",128784,41,2007,30,419,1,-1,0,1,1,1,2,2,1,1,1,4,2
"449",107643,33,923,30,118,6,-1,0,1,5,3,1,5,1,1,3,4,2
"450",131807,47,2290,7,274,1,-1,0,1,4,1,2,11,1,1,1,4,2
"451",113969,36,1013,10,111,1,-1,0,1,7,3,1,5,1,1,1,4,2
"452",110516,44,3355,12,312,2,-1,0,1,6,3,1,5,1,1,3,4,2
"453",114925,58,299,16,120,4,-1,0,1,7,3,2,5,1,1,1,4,1
"454",112236,51,6298,20,14,3,-1,0,1,6,1,2,5,1,1,3,4,2
"455",126959,51,0,20,96,5,-1,0,1,11,2,2,1,1,1,2,4,1
"456",107000,32,172,28,84,3,-1,0,1,5,2,2,8,1,1,3,4,2
"457",102336,24,1535,12,126,2,-1,0,1,5,3,1,9,1,1,3,4,2
"458",139445,27,292,18,45,4,-1,0,1,5,2,1,10,1,1,2,4,2
"459",106609,26,2784,27,264,1,-1,0,1,5,2,1,9,1,1,3,4,2
"460",110467,55,2312,12,60,1,-1,0,1,6,2,2,6,1,1,3,4,1
"461",100241,53,947,5,163,1,-1,0,1,5,1,3,4,1,1,3,4,2
"462",119023,58,796,4,422,1,-1,0,1,8,2,2,10,1,1,1,4,1
"463",137489,50,267,13,187,3,-1,0,1,5,3,2,2,1,1,1,4,2
"464",133554,35,703,20,169,1,-1,0,1,4,3,2,10,1,1,1,4,1
"465",118168,48,-202,30,225,4,-1,0,1,7,2,2,2,1,2,1,4,2
"466",135236,48,-254,7,210,2,2,1,1,5,1,2,2,1,1,1,3,2
"467",123239,52,382,26,98,7,-1,0,1,8,1,2,2,1,2,1,4,1
"468",127917,52,-35,28,165,1,-1,0,1,1,2,2,10,1,2,1,4,1
"469",129213,43,575,2,237,1,-1,0,1,2,1,2,2,1,1,1,4,1
"470",133646,35,218,20,93,4,-1,0,1,4,2,1,2,1,1,1,4,2
"471",110152,39,653,11,54,4,-1,0,1,6,2,1,2,1,1,3,4,1
"472",101359,49,458,8,381,1,-1,0,1,5,1,2,1,1,1,3,4,2
"473",132611,44,279,17,85,1,2,6,1,4,1,2,2,1,1,1,3,2
"474",132886,35,437,17,123,1,-1,0,1,4,2,2,1,1,1,1,4,2
"475",120479,57,14093,11,231,5,-1,0,1,8,2,2,2,1,1,1,4,1
"476",141030,46,1040,12,542,1,1,5,1,8,2,2,11,1,1,2,1,1
"477",111527,55,557,19,58,1,-1,0,1,6,2,2,8,1,1,3,4,1
"478",127135,47,641,21,501,3,-1,0,1,11,4,2,5,1,1,1,4,1
"479",126275,31,625,20,136,1,-1,0,1,11,2,2,5,1,1,1,4,2
"480",134779,52,221,5,178,2,2,3,1,5,2,2,10,1,1,1,1,2
"481",130822,34,347,6,154,2,2,6,1,2,2,1,10,1,1,1,1,2
"482",101025,32,-205,7,388,1,-1,0,1,5,2,2,2,1,1,3,4,2
"483",107699,40,0,30,138,1,-1,0,1,5,3,2,5,1,1,3,4,2
"484",110713,51,2007,16,1021,1,-1,0,1,6,3,2,7,1,1,3,4,1
"485",139544,32,2979,25,156,1,-1,0,1,5,2,1,10,1,1,1,4,1
"486",137337,40,2077,13,363,1,1,24,1,5,1,2,7,1,1,1,3,2
"487",138476,41,526,15,229,5,2,4,1,5,3,2,5,1,1,1,1,2
"488",125824,30,-181,19,621,2,-1,0,1,11,3,2,5,1,1,1,4,2
"489",105185,35,1176,21,166,2,-1,0,1,5,1,2,2,1,1,3,4,2
"490",106260,32,-634,27,275,1,-1,0,1,5,3,3,5,1,2,3,4,2
"491",116681,56,535,24,67,1,-1,0,1,7,3,3,5,1,1,1,4,2
"492",113156,28,226,8,191,1,-1,0,1,7,3,1,7,1,2,1,4,1
"493",139044,36,1496,18,40,1,2,4,1,5,3,1,5,1,1,1,1,2
"494",120241,43,2764,11,270,2,-1,0,1,8,3,2,8,1,1,1,4,1
"495",105526,37,239,23,140,2,-1,0,1,5,2,3,8,1,1,3,4,2
"496",114701,53,4143,15,200,3,-1,0,1,7,1,2,2,1,1,1,4,1
"497",115776,25,64,21,71,11,-1,0,1,7,2,1,8,1,1,1,4,1
"498",120222,46,5108,11,165,4,-1,0,1,8,3,2,5,1,1,1,4,1
"499",133679,34,482,20,69,3,-1,0,1,4,3,1,10,1,1,1,4,2
"500",144415,24,822,28,106,2,-1,0,1,7,2,1,9,1,1,1,4,1
"501",107264,47,72,29,278,1,-1,0,1,5,2,2,10,1,1,3,4,1
"502",130066,50,167,4,346,2,2,3,1,2,2,1,1,1,2,1,1,1
"503",112309,36,904,20,10,8,-1,0,1,6,2,1,9,1,1,3,4,1
"504",109603,37,342,6,212,1,-1,0,1,6,3,2,3,1,1,3,4,2
"505",111336,53,517,18,188,2,-1,0,1,6,2,3,2,1,1,3,4,2
"506",121710,39,0,19,92,4,-1,0,1,8,1,2,4,1,1,1,4,2
"507",124287,51,119,17,200,1,1,2,1,11,3,3,5,1,1,1,1,1
"508",123706,42,59,28,144,13,-1,0,1,8,2,2,8,1,1,1,4,1
"509",108643,45,7858,3,641,2,-1,0,1,6,2,2,2,1,1,3,4,2
"510",142020,67,3810,21,1206,1,-1,0,1,10,3,2,6,1,1,1,4,1
"511",111698,47,0,19,563,2,-1,0,1,6,2,2,3,1,1,3,4,1
"512",106887,26,677,28,93,1,-1,0,1,5,2,1,1,1,1,3,4,2
"513",121495,50,8139,18,256,6,-1,0,1,8,1,2,2,1,1,1,4,2
"514",118766,32,127,31,88,3,-1,0,1,7,3,1,10,1,1,1,4,2
"515",117529,57,0,28,1037,3,-1,0,1,7,1,3,6,1,1,2,4,1
"516",121661,32,47,19,133,4,-1,0,1,8,3,1,5,1,1,1,4,1
"517",138706,60,14,15,781,4,2,3,1,5,1,2,2,1,2,1,1,2
"518",128205,40,399,28,246,2,-1,0,1,1,2,3,1,1,1,1,4,1
"519",111031,38,258,17,88,2,-1,0,1,6,2,3,11,1,1,3,4,1
"520",103081,47,4543,14,162,1,-1,0,1,5,3,2,7,1,1,3,4,2
"521",100413,55,96,5,311,2,-1,0,1,5,1,3,8,1,2,3,4,2
"522",123865,56,313,28,24,16,-1,0,1,8,1,2,2,1,1,1,4,1
"523",106327,26,619,27,305,1,-1,0,1,5,1,1,2,1,2,3,4,2
"524",132844,33,26,17,342,3,2,1,1,4,2,2,2,1,1,1,3,2
"525",142906,34,5878,29,159,7,1,3,1,1,3,2,5,1,1,1,2,1
"526",109019,49,203,4,167,1,-1,0,1,6,2,2,2,1,1,3,4,1
"527",103373,47,106,15,303,1,-1,0,1,5,2,3,1,1,1,3,4,2
"528",105048,31,8784,21,63,2,-1,0,1,5,2,2,1,1,1,3,4,2
"529",133516,37,2317,20,114,1,1,2,1,4,3,1,1,1,1,1,1,2
"530",121463,50,9202,18,204,7,-1,0,1,8,1,2,2,1,1,1,4,1
"531",104767,55,-196,20,210,2,-1,0,1,5,2,2,7,1,1,3,4,2
"532",132679,38,0,17,239,1,1,4,1,4,3,2,8,1,1,1,1,2
"533",133875,19,1247,23,94,1,-1,0,1,4,1,1,9,1,1,1,4,1
"534",101339,24,620,8,144,1,-1,0,1,5,2,2,8,1,1,3,4,2
"535",115988,33,585,21,147,5,-1,0,1,7,2,1,1,1,1,1,4,2
"536",114257,39,0,11,117,2,-1,0,1,7,1,2,2,1,1,1,4,2
"537",138897,30,127,18,16,6,2,1,1,5,2,1,1,1,1,1,3,2
"538",144103,72,0,28,348,6,1,6,1,6,1,2,6,1,1,1,1,1
"539",130975,52,-462,9,172,5,-1,0,1,2,2,2,1,1,1,1,4,2
"540",119413,48,855,6,68,4,-1,0,1,8,3,3,10,1,1,1,4,1
"541",127518,57,3367,21,126,1,-1,0,1,11,1,2,11,1,1,2,4,1
"542",112164,30,-1049,20,160,2,-1,0,1,6,2,2,1,1,1,3,4,2
"543",113103,45,4688,7,112,10,-1,0,1,7,2,2,3,1,1,1,4,1
"544",107674,41,3950,30,96,2,-1,0,1,5,3,1,7,1,1,3,4,2
"545",142416,62,135,16,446,13,1,1,1,11,2,2,10,1,1,2,3,2
"546",144032,76,4984,15,126,3,1,2,1,6,4,2,7,1,1,2,2,1
"547",110081,39,765,9,155,3,-1,0,1,6,2,3,1,1,1,3,4,1
"548",116478,25,99,23,207,2,-1,0,1,7,2,1,8,1,2,1,4,1
"549",108920,28,191,4,238,1,-1,0,1,6,3,1,5,1,1,3,4,2
"550",131020,26,477,9,58,2,-1,0,1,2,2,1,9,1,1,1,4,1
"551",120713,32,1325,12,142,2,-1,0,1,8,3,1,10,1,1,1,4,1
"552",112774,54,187,4,273,3,-1,0,1,7,2,2,10,1,2,1,4,1
"553",129233,28,0,2,188,1,2,2,1,2,2,1,8,1,1,1,3,1
"554",111377,57,914,18,404,2,-1,0,1,6,1,3,6,1,1,3,4,1
"555",134902,46,25204,6,72,1,-1,0,1,5,3,2,3,1,2,1,4,2
"556",122468,56,415,22,158,2,-1,0,1,8,2,2,6,1,1,1,4,1
"557",121487,48,14148,18,85,2,-1,0,1,8,2,2,10,1,1,1,4,2
"558",114289,40,178,11,595,2,-1,0,1,7,2,2,2,1,1,1,4,2
"559",119050,50,724,4,144,3,-1,0,1,8,3,2,5,1,1,1,4,1
"560",131954,30,357,8,78,2,2,2,1,4,3,2,5,1,1,1,3,2
"561",142521,58,2223,4,1139,2,1,1,1,12,2,1,1,1,1,1,2,1
"562",140019,32,530,2,118,1,1,1,1,6,3,3,5,1,1,1,1,2
"563",109659,37,1549,6,48,2,-1,0,1,6,3,1,7,1,1,3,4,1
"564",107528,54,0,29,273,2,-1,0,1,5,2,3,2,1,2,3,4,2
"565",111366,58,2729,18,188,1,-1,0,1,6,3,2,5,1,1,3,4,1
"566",141237,79,0,18,90,1,-1,0,1,8,1,2,4,1,1,1,4,1
"567",128614,27,18,29,107,3,-1,0,1,1,2,1,10,1,1,1,4,1
"568",127050,47,3723,21,108,1,-1,0,1,11,1,2,11,1,1,1,4,1
"569",105944,34,1257,26,109,7,-1,0,1,5,2,2,2,1,1,3,4,2
"570",130706,31,0,6,287,6,-1,0,1,2,2,1,7,1,2,2,4,1
"571",139567,20,162,25,106,2,-1,0,1,5,2,1,9,1,1,1,4,1
"572",125361,59,124,18,531,3,1,7,1,11,1,2,3,1,1,1,1,2
"573",138951,33,2667,18,57,1,2,3,1,5,3,1,5,1,1,1,1,2
"574",135796,31,1144,8,65,2,2,1,1,5,2,3,11,1,1,1,1,2
"575",144155,52,3,1,28,1,-1,0,1,7,3,3,5,1,1,3,4,1
"576",105882,32,-204,26,202,2,-1,0,1,5,2,1,2,1,2,3,4,2
"577",140637,43,0,8,74,1,-1,0,1,7,2,2,10,1,1,1,4,1
"578",101395,36,1832,8,154,1,-1,0,1,5,2,1,10,1,1,3,4,2
"579",112269,46,2944,20,20,5,-1,0,1,6,2,2,2,1,1,3,4,1
"580",135013,46,91,6,29,1,2,2,1,5,1,2,2,1,1,1,1,2
"581",121043,42,525,13,127,2,-1,0,1,8,3,1,5,1,1,1,4,1
"582",107250,50,1541,29,744,1,-1,0,1,5,2,2,10,1,1,3,4,2
"583",106716,42,-262,28,114,3,-1,0,1,5,2,2,8,1,1,3,4,1
"584",122749,60,0,25,87,2,-1,0,1,8,2,2,6,1,1,1,4,1
"585",130360,42,1628,5,119,1,2,8,1,2,1,1,2,1,1,1,2,2
"586",122793,53,394,25,103,5,-1,0,1,8,2,3,10,1,1,1,4,1
"587",110368,39,2952,12,307,2,-1,0,1,6,4,2,2,1,1,3,4,2
"588",131423,64,1319,12,56,2,-1,0,1,3,3,2,10,1,1,1,4,1
"589",121603,60,10500,19,56,7,-1,0,1,8,3,2,6,1,1,1,4,1
"590",130476,45,33,5,437,1,-1,0,1,2,2,1,11,1,1,1,4,1
"591",133258,41,1334,20,234,5,-1,0,1,4,2,2,2,1,1,1,4,2
"592",114630,42,-145,15,231,3,-1,0,1,7,2,2,2,1,1,1,4,2
"593",140347,34,1741,15,268,1,-1,0,1,6,3,1,5,1,1,1,4,2
"594",127384,44,20179,21,163,1,-1,0,1,11,3,3,3,1,2,1,4,2
"595",109579,55,653,6,800,1,-1,0,1,6,1,3,8,1,1,3,4,1
"596",101985,32,2,9,144,2,-1,0,1,5,2,1,2,1,1,3,4,1
"597",115162,38,151,17,50,1,-1,0,1,7,3,3,5,1,1,1,4,2
"598",108020,35,3587,30,148,4,-1,0,1,5,1,2,2,1,1,3,4,2
"599",132196,31,2384,14,608,2,-1,0,1,4,3,1,5,1,1,1,4,2
"600",129395,32,613,2,88,1,-1,0,1,2,2,1,1,1,1,1,4,2
"601",121714,34,52,19,90,4,-1,0,1,8,2,1,10,1,1,1,4,1
"602",122160,57,3250,20,162,3,-1,0,1,8,3,2,5,1,1,1,4,1
"603",106380,21,-28,27,125,1,-1,0,1,5,4,1,1,1,1,3,4,2
"604",138426,30,-206,15,133,1,-1,0,1,5,2,2,10,1,2,1,4,2
"605",105470,36,-327,23,691,1,-1,0,1,5,1,2,2,1,2,3,4,2
"606",110873,50,0,17,117,3,-1,0,1,6,3,2,5,1,1,3,4,1
"607",113433,27,-151,8,283,2,-1,0,1,7,2,1,8,1,1,1,4,1
"608",101080,52,270,7,294,2,-1,0,1,5,1,2,1,1,1,3,4,2
"609",124853,36,4324,18,139,4,1,4,1,11,1,2,4,1,1,1,1,2
"610",121244,33,8,14,425,4,-1,0,1,8,2,2,4,1,1,1,4,2
"611",121545,31,0,18,87,7,-1,0,1,8,2,1,5,1,1,1,4,1
"612",132972,28,175,17,219,1,-1,0,1,4,3,1,5,1,1,1,4,2
"613",112468,57,-418,27,95,1,-1,0,1,6,2,2,6,1,2,3,4,1
"614",114709,36,854,15,503,6,-1,0,1,7,3,1,5,1,2,1,4,2
"615",106995,35,105,28,118,1,-1,0,1,5,2,3,2,1,2,3,4,2
"616",125292,45,-73,18,125,2,-1,0,1,11,3,2,5,1,1,1,4,1
"617",126251,37,7245,20,143,6,-1,0,1,11,4,1,10,1,1,1,4,1
"618",102509,20,-103,13,180,1,-1,0,1,5,2,1,8,1,1,3,4,2
"619",103716,61,280,15,88,3,-1,0,1,5,2,2,6,1,1,3,4,2
"620",102773,44,264,13,198,2,-1,0,1,5,2,2,7,1,1,3,4,2
"621",127698,42,7482,21,126,2,-1,0,1,11,4,2,8,1,1,1,4,1
"622",127230,47,2944,21,57,7,1,5,1,11,2,2,2,1,1,1,1,1
"623",127262,38,1514,21,160,3,1,3,1,11,3,2,3,1,2,1,1,1
"624",102879,45,37378,14,167,1,-1,0,1,5,3,2,5,1,1,3,4,2
"625",127418,44,1138,21,116,2,-1,0,1,11,2,2,5,1,1,1,4,2
"626",120971,32,90,13,116,2,-1,0,1,8,3,1,5,1,1,1,4,1
"627",105573,39,1202,23,364,2,-1,0,1,5,2,3,3,1,1,3,4,2
"628",112292,26,1275,20,18,9,-1,0,1,6,2,1,10,1,1,3,4,2
"629",109738,60,0,6,280,3,-1,0,1,6,2,2,10,1,1,3,4,2
"630",118079,39,1014,30,261,4,-1,0,1,7,1,2,2,1,1,1,4,1
"631",107666,35,293,30,521,2,-1,0,1,5,1,1,2,1,1,3,4,2
"632",126652,32,5205,20,352,1,-1,0,1,11,2,1,10,1,1,1,4,1
"633",101058,57,502,7,229,3,-1,0,1,5,2,2,6,1,1,3,4,2
"634",105824,42,193,26,262,1,-1,0,1,5,2,3,11,1,1,3,4,2
"635",108060,59,396,2,72,3,-1,0,1,6,1,2,5,1,1,3,4,2
"636",127486,35,259,21,229,2,-1,0,1,11,3,2,11,1,2,1,4,1
"637",123188,48,505,26,320,5,-1,0,1,8,3,1,5,1,1,1,4,1
"638",115157,30,4,17,284,1,-1,0,1,7,3,1,5,1,1,1,4,2
"639",115326,40,2977,17,1018,1,-1,0,1,7,3,2,7,1,1,1,4,2
"640",125878,53,2818,19,131,1,1,7,1,11,2,2,10,1,1,1,1,2
"641",109015,26,1118,4,209,2,-1,0,1,6,3,1,10,1,1,3,4,2
"642",113452,41,232,8,104,3,-1,0,1,7,2,2,2,1,1,2,4,1
"643",133151,37,235,17,191,4,2,9,1,4,1,1,7,1,1,1,1,2
"644",115532,26,0,18,142,1,-1,0,1,7,2,1,1,1,1,1,4,2
"645",115671,44,242,21,100,4,-1,0,1,7,2,2,3,1,2,1,4,1
"646",125954,35,866,19,147,1,-1,0,1,11,2,1,3,1,1,1,4,2
"647",126949,30,212,20,370,2,-1,0,1,11,3,1,5,1,1,1,4,2
"648",111722,43,682,19,156,6,-1,0,1,6,4,1,1,1,1,3,4,1
"649",135468,43,1234,7,307,1,-1,0,1,5,1,3,2,1,1,1,4,2
"650",120424,59,914,11,139,8,-1,0,1,8,1,2,2,1,1,1,4,1
"651",136985,33,204,12,142,2,2,3,1,5,2,2,8,1,2,1,1,2
"652",130931,49,474,9,152,3,2,1,1,2,1,2,2,1,2,2,1,2
"653",109182,45,2424,5,452,1,-1,0,1,6,3,2,4,1,1,3,4,1
"654",108139,39,892,2,26,1,-1,0,1,6,2,3,8,1,1,3,4,2
"655",101346,26,318,8,101,1,-1,0,1,5,1,1,2,1,1,3,4,2
"656",131489,41,158,24,115,2,-1,0,1,3,2,2,1,1,1,1,4,2
"657",123357,46,0,27,121,2,-1,0,1,8,3,2,5,1,1,1,4,1
"658",122278,34,0,21,123,2,-1,0,1,8,3,3,5,1,1,1,4,1
"659",126408,33,2098,20,67,1,-1,0,1,11,3,2,5,1,1,1,4,1
"660",136406,36,151,11,327,1,-1,0,1,5,2,1,2,1,1,1,4,2
"661",100532,42,1680,6,765,1,-1,0,1,5,3,2,5,1,1,3,4,2
"662",119491,32,6359,6,184,1,-1,0,1,8,3,1,5,1,1,1,4,1
"663",124035,40,0,29,299,3,-1,0,1,8,2,3,10,1,1,1,4,1
"664",116076,47,109,22,268,1,-1,0,1,7,3,2,5,1,1,1,4,2
"665",122885,30,-266,25,66,4,-1,0,1,8,3,1,10,1,2,1,4,1
"666",124573,43,2363,17,229,1,-1,0,1,11,4,3,8,1,1,1,4,2
"667",135530,32,216,7,87,2,2,1,1,5,1,1,2,1,1,1,2,2
"668",136742,35,641,12,41,1,-1,0,1,5,3,2,5,1,1,1,4,2
"669",132432,29,2121,16,281,1,2,2,1,4,2,2,1,1,1,1,3,1
"670",113290,30,2261,8,250,2,-1,0,1,7,2,2,8,1,2,1,4,2
